,THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
4316555,4320293,UNITED STATES OF AMERICA,USAF,1971-07-05,189724,SEADAB,F-4,UBON AB,17.309444,106.136944,TRUCKS,0,336.0,,,0,F4,F4,,,BANYAN,11,1.0,STRIKE,7338,1,,D,8TFW,,,LAOS,,171834N1060813E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: BANYAN,XE,26678123,KINETIC,-1,-1,,,DAMAGED,336.0,0
3143008,3144118,UNITED STATES OF AMERICA,USAF,1965-12-15,507037,CACTA6570,B-57,DANANG,13.48299454,107.6686177,SEGMENT\TRANS ROUTE,7,1215.0,100LB GP M-30,,125,B57,B57,,,,30,6,DIRECT AIR SUPPORT,02151,2,IN COUNTRY,D,JACCK0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,48PYV892920,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,23777361,KINETIC,0,0,,,,1226.0,-1
3084503,3085476,UNITED STATES OF AMERICA,USAF,1973-01-30,460685,SACCOACT,KC-135,TAN SON NHUT,,,,0,,,,0,KC135,KC135,,,,0,43.0,AIR REFUEL,J8011,0,YOUNG TIGER,,JBTZP0,,,,,000000S0000000W,,,UNIT: JBTZP0 - CONTROL_TYPE:,,23716039,NONKINETIC,-1,-1,,,,,-1
292304,293069,UNITED STATES OF AMERICA,USAF,1973-06-21,789861,SEADAB,AC-130,UBON AB,,,,0,2301.0,,,0,AC130,AC130,,,SPECTR21,120,98.0,FRIENDLY A/C DAM GND,6550,1,,D,8TFW,,,LAOS,,,,,UNIT: 8TFW - CALLSIGN: SPECTR21,,27278260,NONKINETIC,-1,-1,,,,2301.0,0
3453214,3454861,UNITED STATES OF AMERICA,USN,1972-01-31,1601098,SEADAB,A-6,TONKIN GULF,17.650833,105.764166,,6,110.0,,,0,A6,A6,,,CD CS,19,80.0,MUDY,9101,1,,D,776CTG,,,LAOS,,173903N1054551E,DDMMSSN DDDMMSSE,,UNIT: 776CTG - CALLSIGN: CD CS,WE,28089497,NONKINETIC,-1,-1,,,,110.0,31860
3241103,3242239,UNITED STATES OF AMERICA,USAF,1973-04-02,1082794,SEADAB,AC-130,UBON AB,,,,12,1930.0,LUU2 FLARE,,30,AC130,AC130,,,SPECTRE5,36,4.0,ARMED RECCE,6512,1,,N,8TFW,,,CAMBODIA,,,,,UNIT: 8TFW - CALLSIGN: SPECTRE5,,27571193,KINETIC,-1,-1,,,,1930.0,0
355410,356337,UNITED STATES OF AMERICA,USN,1972-06-16,1148314,SEADAB,A-6,TONKIN GULF,,,,0,0.0,,,0,A6,A6,,,CD K,0,,,9472,1,,,777CTG,,,NORTH VIETNAM,,,,,UNIT: 777CTG - CALLSIGN: CD K,,27636713,NONKINETIC,-1,-1,,,,0.0,0
1881341,1882430,UNITED STATES OF AMERICA,USN,1968-09-29,2293581,CACTA6669,F-4,WESTPAC 66,17.033333,107.05,UNKNOWN\UNIDENTIFIED,0,930.0,SPARROW,,402,F4J,F4,,,,24,01,STRIKE,A0036,2,ROLLING THUN,D,N09559,CLEAR,TPQ-10,NORTH VIETNAM,,170200N1070300E,DDMMSSN DDDMMSSE,0709N,MISSION: RT57C - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YE,25131174,KINETIC,0,4,,,,931.0,-1
4054795,4057935,UNITED STATES OF AMERICA,USAF,1971-11-13,360073,SEADAB,F-4,UBON AB,16.904444,105.8975,,0,327.0,,,0,F4,F4,,,CONFINE,28,1.0,STRIKE,8997,2,,D,8TFW,,,LAOS,,165416N1055351E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: CONFINE,XE,26848472,KINETIC,-1,-1,,,,327.0,0
1732616,1733706,UNITED STATES OF AMERICA,USAF,1969-07-06,2647504,CACTA6669,A-1,NAKHON PHANOM,19.467,103.831,TROOPS,20,1320.0,MK-24,,25,A1E,A1,,,,0,1.0,STRIKE,JJ014,2,BARREL ROLL - ZORRO,N,JBK3L0,CLEAR,ABN FWD AIR CNTL,LAOS,,19467N103831E,DD.DDDN DDD.DDDE,1009HL,MISSION: BR06&187 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,25354702,KINETIC,0,0,,,,1405.0,-1
396277,397303,UNITED STATES OF AMERICA,USAF,1972-10-08,1827162,SEADAB,F-4,UBON AB,17.709444,106.490277,,2,1000.0,,,0,F4,F4,,,OXTEAM,40,1.0,STRIKE,7024,3,,D,8TFW,,,NORTH VIETNAM,,174234N1062925E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: OXTEAM,XE,28315560,KINETIC,-1,-1,,,,1000.0,41040
4278961,4282609,UNITED STATES OF AMERICA,USAF,1970-09-23,1536886,SEADAB,F-4,DANANG,,,,0,830.0,,,0,F4,F4,,,STORMY 5,45,18.0,VISUAL RECCE,4808,1,,D,366TFW,,,CAMBODIA,,,,,UNIT: 366TFW - CALLSIGN: STORMY 5,,28025285,NONKINETIC,-1,-1,,,,830.0,0
3524790,3526623,UNITED STATES OF AMERICA,USN,1971-01-08,401855,SEADAB,A-4,TONKIN GULF,,,,0,0.0,,,0,A4,A4,,,,0,,,1836,2,,,77CTF,,,LAOS,,,,,UNIT: 77CTF - CALLSIGN:,,26890254,NONKINETIC,-1,-1,,,,0.0,0
2436018,2437049,UNITED STATES OF AMERICA,USMC,1967-10-05,1524415,CACTA6669,F-8,DANANG,16.25612707,107.819833,CAMP,2,1308.0,500LB GP MK-82,,500,F8E,F8,,,,0,6.0,DIRECT AIR SUPPORT,MX032,1,IN COUNTRY,N,M01235,CLEAR,TPQ-10,SOUTH VIETNAM,,48PZC01709920,##ABC11112222,1703CH,MISSION: VS100521 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24564978,KINETIC,0,4,,,,1309.0,-1
2311577,2312627,UNITED STATES OF AMERICA,USAF,1968-02-16,1376191,CACTA6669,RF-4,UDORN AB,19.45,104.1,AREA\DEPOT,0,713.0,,,0,RF4C,RF4,,,,0,20,PHOTO RECCE,JS704,1,- LAOSS VIETNAM,D,JAMPG0,CLEAR,UNKNOWN,LAOS,,19450N104100E,DD.DDDN DDD.DDDE,,MISSION: UEYT471U - CONTROL_TYPE: UNKNOWN - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,24440342,NONKINETIC,0,0,,,,713.0,-1
3576246,3578210,UNITED STATES OF AMERICA,USAF,1971-12-19,986931,SEADAB,F-4,DANANG,14.206666,106.376388,,80,550.0,,,0,F4,F4,,,GUNFTR 1,26,3.0,AIR INTERDICTION,6401,2,,D,366TFW,,,SOUTH VIETNAM,,141224N1062235E,DDMMSSN DDDMMSSE,,UNIT: 366TFW - CALLSIGN: GUNFTR 1,XA,27475330,KINETIC,-1,-1,,,,550.0,640000
2389419,2390456,UNITED STATES OF AMERICA,USMC,1968-06-26,1468173,CACTA6669,F-4,DANANG,16.96448703,106.0941153,BUILDINGS,7,205.0,500BLU11/23/32,,500,F4B,F4,,,,30,6.0,DIRECT AIR SUPPORT,MX006,2,IN COUNTRY,D,M01122,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,48QXD16807580,##ABC11112222,0509N,MISSION: VS0626104 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24518301,KINETIC,0,0,,,,209.0,-1
1783686,1784775,UNITED STATES OF AMERICA,USAF,1966-10-02,2148183,CACTA6669,F-4,CAM RANH BAY,,,UNKNOWN\UNIDENTIFIED,0,235.0,SIDEWINDER,,164,F4C,F4,,,,258,35,ESCORT/COVER,JC015,4,ROLLING THUN - ROLLING THUND,D,JAJKB0,CLEAR,NONE,NORTH VIETNAM,,,,,MISSION: RTSDBE501 - CONTROL_TYPE: NONE - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),,25033315,NONKINETIC,0,16,,,,830.0,-1
288313,289068,UNITED STATES OF AMERICA,USAF,1973-03-28,767438,SEADAB,EC-130,KORAT,,,,0,1655.0,,,0,EC130,EC130,,,MOONBEAM,104,45.0,COMMAND/CONTROL,6103,1,,N,7ABCCC,,,LAOS,,,,,UNIT: 7ABCCC - CALLSIGN: MOONBEAM,,27255837,NONKINETIC,-1,-1,,,,1655.0,0
4213776,4217274,UNITED STATES OF AMERICA,USN,1972-09-25,1178570,SEADAB,A-7,TONKIN GULF,18.064722,105.822777,,24,230.0,,,0,A7,A7,,,JURY,40,1.0,STRIKE,9743,2,,D,777CTG,,,NORTH VIETNAM,,180353N1054922E,DDMMSSN DDDMMSSE,,UNIT: 777CTG - CALLSIGN: JURY,WF,27666969,KINETIC,-1,-1,,,,230.0,127440
2730066,2731093,UNITED STATES OF AMERICA,USN,1966-07-06,1013674,CACTA6669,A-4,HANCOCK (CVA-19),18.483,105.75,BRIDGE,38,1245.0,2.75IN HE RKT,,18,A4,A4,,,,0,34,RADIO DIRECT FINDER,H0241,2,ROLLING THUN,D,N09933,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,18483N105750E,DD.DDDN DDD.DDDE,9999N,MISSION: RT - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: UNKNOWN,WF,24109281,NONKINETIC,0,0,,,,1247.0,-1
2428504,2429535,UNITED STATES OF AMERICA,USAF,1966-11-24,1515206,CACTA6669,A-1,UDORN AB,19.469,104.092,AREA\DEPOT,4,215.0,LAU-32/AERO 6A,,227,A1E,A1,,,,0,4.0,ARMED RECCE,JU005,2,STEEL TIGER - STEEL TIGER,D,JAEXWB,CLEAR,ABN FWD AIR CNTL,LAOS,,19469N104092E,DD.DDDN DDD.DDDE,9999NL,MISSION: SL750B - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,24557449,KINETIC,0,0,,,,225.0,-1
1830216,1831305,UNITED STATES OF AMERICA,USAF,1967-07-05,2216670,CACTA6669,B-57,PHAN RANG,11.51839922,106.2579856,UNKNOWN\UNIDENTIFIED,0,2235.0,,,0,B57B,B57,,,,30,76.0,LANDING ZONE PREP,JL044,1,IN COUNTRY - VS,D,JACCKC,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT375735,##ABC111222,9996HL,MISSION: VS7-1290 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,25079952,KINETIC,0,531,,,,2344.0,-1
1108063,1109171,UNITED STATES OF AMERICA,USAF,1967-07-19,3566713,CACTA6669,F-100,TUY HOA,12.96485603,108.03806670000002,CAMP,0,350.0,,,0,F100D,F100,,,,45,3.0,AIR INTERDICTION,JD010,3,IN COUNTRY - SOUTH VIETNAM,D,JAJIM0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PAQ7935,##ABC1122,0307N,MISSION: VS7-4629 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZU,25842876,KINETIC,0,50,,,,400.0,-1
41996,42105,UNITED STATES OF AMERICA,USAF,1972-11-09,1350867,SEADAB,B-52,ANDERSEN,,,,0,1314.0,,,0,B52,B52,,,GRAY,0,74.0,EXTRACTION (GPES),DH33,1,,N,4133SW,,,LAOS,,,,,UNIT: 4133SW - CALLSIGN: GRAY,,27839266,NONKINETIC,-1,-1,,,,1314.0,0
671239,672347,UNITED STATES OF AMERICA,USAF,1968-09-28,4360909,CACTA6669,F-100,VVPU,16.34575967,107.10532859999998,ROAD,8,729.0,500LB GP MK-82,,500,F100D,F100,,,,28,5.0,CLOSE AIR SUPPORT,JH036,2,IN COUNTRY - ELECT 81,D,JAJJB0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48QYD25200820,##ABC11112222,9996N,MISSION: VS09-6082 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26168315,KINETIC,0,0,,,,733.0,-1
3050654,3051614,UNITED STATES OF AMERICA,USAF,1970-07-16,424136,SACCOACT,B-52,U TAPAO,11.7666,106.3665,,126,1040.0,750 GP,,799,B52,B52,,,,110,1,STRIKE,J8007,3,KILO 500,,JBT910,,,CAMBODIA,,117666N1063665E,DD.DDDDN DDD.DDDDE,,UNIT: JBT910 - CONTROL_TYPE: MSQ,XT,23679490,KINETIC,-1,-1,,,,1040.0,-1
1985746,1986826,UNITED STATES OF AMERICA,USAF,1968-05-03,1907392,CACTA6669,F-4,UBON AB,17.538888,106.538888,TRUCK PARK\STOP,38,645.0,2.75IN HEAT RK,,18,F4D,F4,,,,0,1.0,STRIKE,JV011,2,ROLLING THUN - COMMANDO NAIL,D,JAJJZ0,SCATTERED,ABN FWD AIR CNTL,NORTH VIETNAM,,173220N1063220E,DDMMSSN DDDMMSSE,0707CM,MISSION: RT57A288 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24862563,KINETIC,0,38,,,,655.0,-1
1076434,1077542,UNITED STATES OF AMERICA,USAF,1966-08-26,3499307,CACTA6669,F-4,DANANG,16.9,106.833333,AREA\DEPOT,0,1745.0,,,0,F4,F4,,,,20,1.0,STRIKE,J0443,2,ROLLING THUN,N,JAJIZ0,OVERCAST,NONE,NORTH VIETNAM,,165400N1065000E,DDMMSSN DDDMMSSE,1507N,MISSION: RT - CONTROL_TYPE: NONE - RTCOR: UNKNOWN,YE,25811157,KINETIC,0,260,,,,1745.0,-1
834583,835691,UNITED STATES OF AMERICA,USN,1966-02-19,3795626,CACTA6669,F-4,KITTY HAWK (CVA-63),17.8,107.8,UNKNOWN\UNIDENTIFIED,0,0.0,,,0,F4,F4,,,,30,35.0,ESCORT/COVER,K0001,2,ROLLING THUN,N,N09934,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,17800N107800E,DD.DDDN DDD.DDDE,1201H,MISSION: RT - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: UNKNOWN,,25944903,NONKINETIC,0,0,,,,0.0,-1
1299407,1300515,UNITED STATES OF AMERICA,USAF,1968-05-23,3200930,CACTA6669,F-100,TUY HOA,12.29544539,108.7937522,AREA\DEPOT,12,635.0,M-39,,50,F100D,F100,,,,20,5.0,CLOSE AIR SUPPORT,JD018,2,IN COUNTRY - SABRE 81,D,JAJIL0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBP60406010,##ABC11112222,0509N,MISSION: VS05&0212 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BQ,25664137,KINETIC,0,4,,,,655.0,-1
2602570,2603597,UNITED STATES OF AMERICA,USAF,1967-01-23,1280616,CACTA6669,EB-66,VTBI,16.483333,104.816666,RADAR,0,656.0,,,0,EB66B,EB66,,,,30,39.0,ECM,JR003,1,ROLLING THUN - ROLLING THUND,D,JALOH0,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,1629N10449E1709,DDMMSSN DDDMMSSE,10609E,MISSION: RTFB52C74 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),VD,24356964,NONKINETIC,0,0,,,,824.0,-1
112198,112508,UNITED STATES OF AMERICA,USAF,1970-03-17,1716032,SEADAB,A-1,NAKHON PHANOM,19.328888,102.971388,,8,820.0,,,0,A1,A1,,,HOBO  50,72,1.0,STRIKE,1496,2,,D,56SOW,,,LAOS,,191944N1025817E,DDMMSSN DDDMMSSE,,UNIT: 56SOW - CALLSIGN: HOBO  50,TG,28204430,KINETIC,-1,-1,,,,820.0,20000
2920910,2921915,UNITED STATES OF AMERICA,USAF,1970-08-28,401230,CACTA6570,F-100,TUY HOA,12.1044056,107.1269759,TROOPS,4,710.0,750LB BLU-1/27,,694,F100D,F100,,,,34,5,CLOSE AIR SUPPORT,JD014,2,IN COUNTRY - LITTER 01,D,JBFBF0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PYU31503900,##ABC11112222,0307N,MISSION: VS4137 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,23918966,KINETIC,0,0,,,,725.0,-1
1850586,1851675,UNITED STATES OF AMERICA,USAF,1968-03-16,2247104,CACTA6669,AC-47,PLEIKU,,,,0,0.0,,,0,AC47D,AC47,,,,0,99.0,FRIENDLY A/C DES  GND,JM550,1,IN COUNTRY,D,JALDA0,NOT OBS,,,,,,,MISSION: VS - CONTROL_TYPE:  - RTCOR:,,25100362,NONKINETIC,0,0,,,,0.0,-1
3771333,3773739,UNITED STATES OF AMERICA,USAF,1974-02-18,87800,SEADAB,F-4,UDORN AB,,,,0,800.0,,,0,F4,F4,,,,16,53.0,MAINTENANCE,1127,2,,D,432TRW,,,THAILAND,,,,,UNIT: 432TRW - CALLSIGN:,,26576111,NONKINETIC,-1,-1,,,,800.0,0
3058737,3059697,UNITED STATES OF AMERICA,USAF,1971-06-21,434241,SACCOACT,B-52,U TAPAO,16.0,107.4331,,126,401.0,750 GP,,799,B52,B52,,,,128,1,STRIKE,J8002,3,QUEBEC 806,,JBT910,,,LAOS,,160000N1074331E,DD.DDDDN DDD.DDDDE,,UNIT: JBT910 - CONTROL_TYPE: MSQ,VC,23689595,KINETIC,-1,-1,,,,401.0,-1
1732037,1733127,UNITED STATES OF AMERICA,USAF,1967-08-23,2646568,CACTA6669,F-100,BIEN HOA,11.10335417,106.9382169,AREA\DEPOT,0,310.0,,,0,F100D,F100,,,,25,35.0,ESCORT/COVER,JA014,2,IN COUNTRY - SOUTHVIETNAM,D,JAJJY0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PYT1228,##ABC1122,0309N,MISSION: VS8-5878 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,25354122,NONKINETIC,0,0,,,,315.0,-1
870218,871326,UNITED STATES OF AMERICA,USMC,1967-04-29,3879477,CACTA6669,A-6,CHU LAI,16.9467736,107.0001843,UNKNOWN\UNIDENTIFIED,11,1717.0,500LB GP MK-82,,500,A6A,A6,,,,0,6.0,DIRECT AIR SUPPORT,ME009,1,IN COUNTRY,N,M01533,CLEAR,TPQ-10,SOUTH VIETNAM,,48QYD133746,##ABC111222,0309,MISSION: VS0429103 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,25980668,KINETIC,0,0,,,,1727.0,-1
1627228,1628335,UNITED STATES OF AMERICA,USAF,1966-10-22,2475904,CACTA6669,F-100,PHAN RANG,11.01498018,106.5898799,BUILDINGS,4,104.0,750LB GP M-117,,799,F100D,F100,,,,28,6.0,DIRECT AIR SUPPORT,JL019,2,IN COUNTRY - VS,M,JAJKK0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT740180,##ABC111222,0455HM,MISSION: VS10&7485 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,25249093,KINETIC,0,0,,,,120.0,-1
698453,699561,UNITED STATES OF AMERICA,USAF,1968-09-09,4439265,CACTA6669,F-4,DANANG,17.91,106.333055,TRUCK PARK\STOP,0,1640.0,SPARROW,,402,F4D,F4,,,,24,1.0,STRIKE,JG801,2,ROLLING THUN - LOTTO,N,JAJIZ0,,UNKNOWN,NORTH VIETNAM,,175436N1061959E,DDMMSSN DDDMMSSE,0606NH,MISSION: RT57C - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,26195640,KINETIC,0,3,,,,1640.0,-1
1181413,1182521,UNITED STATES OF AMERICA,USAF,1968-12-01,2977994,CACTA6669,C-130,UBON AB,17.317,105.683,AREA\DEPOT,47,1220.0,MK-24,,25,C130A,C130,,,,67,37.0,FLARE DROP,JV032,1,STEEL TIGER - BLINDBAT,N,JAIZZ0,,NONE,LAOS,,17317N105683E,DD.DDDN DDD.DDDE,,MISSION: SL336 - CONTROL_TYPE: NONE - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),WE,25544936,NONKINETIC,0,203,,,,1825.0,-1
2351989,2353037,UNITED STATES OF AMERICA,USN,1966-08-26,1423623,CACTA6669,EA-1,ORISKANY (CVA-34),,,UNKNOWN\UNIDENTIFIED,0,0.0,,,0,EA1,EA1,,,,30,39.0,ECM,O0911,1,ROLLING THUN,D,N09289,UNDERCAST,PREBRIEFED TGT,NORTH VIETNAM,,,,0303R,MISSION: RT - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: UNKNOWN,,24480819,NONKINETIC,0,0,,,,0.0,-1
2126860,2127922,UNITED STATES OF AMERICA,USAF,1966-02-12,1603892,CACTA6669,RB-57,TAN SON NHUT,14.88275441,107.7110635,UNKNOWN\UNIDENTIFIED,0,436.0,PHOTO EQUIP,,0,RB57,RB57,,,,0,20.0,PHOTO RECCE,J0015,1,IN COUNTRY,D,JAFFV0,OVERCAST,PREBRIEFED TGT,SOUTH VIETNAM,,48PYB9247,##ABC1122,0409H,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,24629535,NONKINETIC,0,0,,,,437.0,-1
910092,911200,UNITED STATES OF AMERICA,USN,1969-02-21,3975805,CACTA6669,A-6,WESTPAC 63,16.255,106.886,TRUCK PARK\STOP,0,2150.0,MK-24,,25,A6A,A6,,,,25,1.0,STRIKE,K0042,1,STEEL TIGER,N,N09710,,TPQ-10,LAOS,,16255N106886E,DD.DDDN DDD.DDDE,0109N,MISSION: SLTH - CONTROL_TYPE: TPQ-10 - RTCOR: RTE AREA F (OUT-OF-COUNTRY MISSIONS),VC,26020670,KINETIC,0,8,,,,2150.0,-1
2280079,2281136,UNITED STATES OF AMERICA,USAF,1969-02-02,1802526,CACTA6669,F-100,TUY HOA,10.87408459,106.1975656,BUILDINGS,0,37.0,M-39,,50,F100D,F100,,,,35,5.0,CLOSE AIR SUPPORT,JD004,2,IN COUNTRY - SABRE 71,D,JBFBH0,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT31200222,##ABC11112222,0354HH,MISSION: VS5843 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,24784301,KINETIC,0,16,,,,45.0,-1
1906303,1907392,UNITED STATES OF AMERICA,USAF,1968-06-30,2331345,CACTA6669,F-100,BIEN HOA,10.96645799,106.3388759,CAMP,76,707.0,2.75IN HE RKT,,18,F100D,F100,,,,20,5.0,CLOSE AIR SUPPORT,JA031,2,IN COUNTRY - SOUTH VIETNAM,D,JAJJU0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT46601250,##ABC11112222,9999N,MISSION: VS06-5010 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,25156189,KINETIC,0,0,,,,718.0,-1
2714482,2715509,UNITED STATES OF AMERICA,USAF,1968-02-02,997731,CACTA6669,F-100,PHAN RANG,11.03537355,106.4911362,AREA\DEPOT,2,1105.0,750LB BLU-1/27,,694,F100D,F100,,,,0,5.0,CLOSE AIR SUPPORT,JL026,2,IN COUNTRY - VS,N,JAJIS0,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT632202,##ABC111222,9993HH,MISSION: VS02-1335 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24093677,KINETIC,0,0,,,,1110.0,-1
1331201,1332309,UNITED STATES OF AMERICA,USMC,1967-07-27,3263320,CACTA6669,A-4,CHU LAI,16.47566628,107.2968254,BUILDINGS,0,1730.0,,,0,A4E,A4,,,,16,06,DIRECT AIR SUPPORT,ME013,1,IN COUNTRY,N,M01223,CLEAR,TPQ-10,SOUTH VIETNAM,,48QYD455228,##ABC111222,0607,MISSION: VS0727084 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,25696013,KINETIC,0,531,,,,1800.0,-1
3182152,3183260,UNITED STATES OF AMERICA,USAF,1970-05-09,406576,CACTA6570,F-100,PHAN RANG,12.1821021,107.0100005,BASE,16,222.0,500LB GP MK-82,,500,F100D,F100,,,,28,5,CLOSE AIR SUPPORT,JL043,2,- YELLOW JACK 21,D,JBFBP0,CLEAR,ABN FWD AIR CNTL,CAMBODIA,,48PYU18704750,##ABC11112222,9999N,MISSION: CB5321 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: UNKNOWN,YU,23816503,KINETIC,0,0,,,,242.0,-1
