,THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
4313872,4317602,VIETNAM (SOUTH),VNAF,1974-07-29,179188,SEADAB,UH-1,PHU CAT,,,,64,800.0,PASSENGERS,,0,UH1,UH1,,,,120,48.0,LOG TROOP CARRYING,0854,1,,D,259AH,,,SOUTH VIETNAM,,,,,UNIT: 259AH - CALLSIGN:,,26667587,NONKINETIC,-1,-1,,,,800.0,0
1292648,1293756,VIETNAM (SOUTH),VNAF,1966-02-02,3187825,CACTA6669,A-1,TAN SON NHUT,10.36122431,106.1800423,TROOPS,15,840.0,M-3,,50,A1,A1,,,,50,05,CLOSE AIR SUPPORT,V0006,3,IN COUNTRY,D,V50100,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,48PXS295455,##ABC111222,0999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,25657350,KINETIC,0,0,,,,855.0,-1
4248326,4251912,VIETNAM (SOUTH),VNAF,1974-01-15,1358877,SEADAB,UH-1,PLEIKU,,,,20,800.0,PASSENGERS,,0,UH1,UH1,,,,55,47.0,COMBT CARGO CARRYING,0806,1,,D,235HS,,,SOUTH VIETNAM,,,,,UNIT: 235HS - CALLSIGN:,,27847276,NONKINETIC,-1,-1,,,,800.0,0
4348849,4352675,VIETNAM (SOUTH),VNAF,1971-08-07,828897,SEADAB,UH-1,DANANG,,,,160,800.0,7.62 AMMO,,6,UH1,UH1,,,6,55,44.0,ARMED HELICOPTER,0760,6,,D,213HS,,,SOUTH VIETNAM,,,,,UNIT: 213HS - CALLSIGN:        6,,27317296,KINETIC,-1,-1,,,,800.0,9600
3322493,3323820,VIETNAM (SOUTH),VNAF,1971-03-11,62791,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,25,18.0,VISUAL RECCE,7392,3,,D,122LS,,,SOUTH VIETNAM,,,,,UNIT: 122LS - CALLSIGN:,,26551102,NONKINETIC,-1,-1,,,,800.0,0
2257883,2258945,VIETNAM (SOUTH),VNAF,1969-06-11,1773372,CACTA6669,A-1,BIEN HOA,10.33925571,105.9899774,TROOPS,0,0.0,,,0,A1H,A1,,,,9,3.0,AIR INTERDICTION,VW002,3,IN COUNTRY - SOUTH VIETNAM,D,V50030,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXS08704300,##ABC11112222,0409C,MISSION: VS06-3383 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,24762071,KINETIC,0,260,,,,0.0,-1
276688,277421,VIETNAM (SOUTH),VNAF,1972-03-21,719496,SEADAB,A-1,PLEIKU,,,,0,910.0,,,0,A1,A1,,,JUPITR B,40,35.0,ESCORT/COVER,C267,2,,D,530FS,,,SOUTH VIETNAM,,,,,UNIT: 530FS - CALLSIGN: JUPITR B,,27207895,NONKINETIC,-1,-1,,,,910.0,0
97724,97986,VIETNAM (SOUTH),VNAF,1972-10-22,1640588,SEADAB,A-1,BIEN HOA,10.953611,107.013333,,14,115.0,,,0,A1,A1,,,PHOENX11,24,5.0,CLOSE AIR SUPPORT,D310,2,,D,514FS,,,SOUTH VIETNAM,,105713N1070048E,DDMMSSN DDDMMSSE,,UNIT: 514FS - CALLSIGN: PHOENX11,YS,28128986,KINETIC,-1,-1,,,,115.0,36400
3654212,3656346,VIETNAM (SOUTH),VNAF,1974-07-08,1319532,SEADAB,UH-1,BIEN HOA,,,,26,800.0,PASSENGERS,,0,UH1,UH1,,,,101,48.0,LOG TROOP CARRYING,0812,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27807931,NONKINETIC,-1,-1,,,,800.0,0
4104654,4107904,VIETNAM (SOUTH),VNAF,1973-07-22,616364,SEADAB,UH-1,DANANG,,,,14,800.0,PASSENGERS,,0,UH1,UH1,,,,20,50.0,ADMINISTRATIVE,0819,1,,D,233HS,,,SOUTH VIETNAM,,,,,UNIT: 233HS - CALLSIGN:,,27104763,NONKINETIC,-1,-1,,,,800.0,0
3841175,3843772,VIETNAM (SOUTH),VNAF,1972-04-06,457128,SEADAB,U-17,PLEIKU,,,,0,800.0,,,0,U17,U17,,,,58,50.0,ADMINISTRATIVE,0854,4,,D,118LS,,,SOUTH VIETNAM,,,,,UNIT: 118LS - CALLSIGN:,,26945527,NONKINETIC,-1,-1,,,,800.0,0
21347,21398,VIETNAM (SOUTH),VNAF,1973-09-19,1238973,SEADAB,UH-1,TAN SON NHUT,,,,0,800.0,,,0,UH1,UH1,,,,8,53.0,MAINTENANCE,0715,1,,D,259GH,,,SOUTH VIETNAM,,,,,UNIT: 259GH - CALLSIGN:,,27727372,NONKINETIC,-1,-1,,,,800.0,0
115769,116087,VIETNAM (SOUTH),VNAF,1972-06-04,1731826,SEADAB,U-17,TAN SON NHUT,,,,1,800.0,CARGO (TONS),,0,U17,U17,,,,37,49.0,LOG CARGO CARRYING,0716,2,,D,314SAM,,,SOUTH VIETNAM,,,,,UNIT: 314SAM - CALLSIGN:,,28220224,NONKINETIC,-1,-1,,,,800.0,0
1879143,1880232,VIETNAM (SOUTH),VNAF,1967-02-28,2290262,CACTA6669,A-1,BIEN HOA,11.6358119,107.065617,TROOPS,6,210.0,250LB MK-81,,260,A1H,A1,,,,42,06,DIRECT AIR SUPPORT,VW005,2,IN COUNTRY - SOUTH VIETNAM,D,V50030,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PYT255870,##ABC111222,3009N,MISSION: VS3259 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,25128973,KINETIC,0,0,,,,230.0,-1
680240,681348,VIETNAM (SOUTH),VNAF,1968-01-31,4386690,CACTA6669,A-1,BINH THUY,9.95184486,106.3436553,BUILDINGS,0,845.0,M-3,,50,A1H,A1,,,,48,3.0,AIR INTERDICTION,VB006,2,IN COUNTRY - JELLYFISH,D,V50040,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXS47600030,##ABC11112222,9999N,MISSION: VS4592 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,26177357,KINETIC,0,16,,,,900.0,-1
3566912,3568856,VIETNAM (SOUTH),VNAF,1971-05-17,882014,SEADAB,A-37,BINH THUY,10.468333,104.939722,,8,800.0,,,0,A37,A37,,,PANTHR81,19,5.0,CLOSE AIR SUPPORT,E417,2,,D,520FS,,,SOUTH VIETNAM,,102806N1045623E,DDMMSSN DDDMMSSE,,UNIT: 520FS - CALLSIGN: PANTHR81,VS,27370413,KINETIC,-1,-1,,,,800.0,20800
3496382,3498139,VIETNAM (SOUTH),VNAF,1974-06-26,79446,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,68,52.0,TRAINING,0771,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,26567757,NONKINETIC,-1,-1,,,,800.0,0
3953237,3956134,VIETNAM (SOUTH),VNAF,1971-09-15,1061676,SEADAB,A-37,NHA TRANG,,,,4,850.0,MK81 GP BOMB (250),,250,A37,A37,,,SIPA  71,0,74.0,EXTRACTION (GPES),C214,2,,D,524FS,,,SOUTH VIETNAM,,,,,UNIT: 524FS - CALLSIGN: SIPA  71,,27550075,NONKINETIC,-1,-1,,,,850.0,10400
4633215,4637696,VIETNAM (SOUTH),VNAF,1971-10-01,461651,SEADAB,A-37,DANANG,15.7675,108.038333,CONFIRM ENEMY LOC,4,340.0,MK81 GP BOMB (250),,250,A37,A37,,,TIGER 51,21,5.0,CLOSE AIR SUPPORT,B110,2,,D,516FS,,,SOUTH VIETNAM,,154603N1080218E,DDMMSSN DDDMMSSE,,UNIT: 516FS - CALLSIGN: TIGER 51,BU,26950050,KINETIC,-1,-1,,,RNO ****,340.0,10400
3631755,3633841,VIETNAM (SOUTH),VNAF,1972-05-30,1241490,SEADAB,A-1,BIEN HOA,,,,0,0.0,,,0,A1,A1,,,PHOENIXO,0,,,D327,2,,,514FS,,,SOUTH VIETNAM,,,,,UNIT: 514FS - CALLSIGN: PHOENIXO,,27729889,NONKINETIC,-1,-1,,,,0.0,0
4086602,4089805,VIETNAM (SOUTH),VNAF,1972-06-21,517737,SEADAB,AC-47,NHA TRANG,,,,0,800.0,,,0,AC47,AC47,,,,60,53.0,MAINTENANCE,0862,4,,D,817CS,,,SOUTH VIETNAM,,,,,UNIT: 817CS - CALLSIGN:,,27006136,NONKINETIC,-1,-1,,,,800.0,0
2970079,2971078,VIETNAM (SOUTH),VNAF,1970-04-25,259651,CACTA6570,F-5,BIEN HOA,9.86084932,106.2557367,TROOPS,10,315.0,M-3,,50,F5A,F5,,,,30,3.0,AIR INTERDICTION,VW011,3,IN COUNTRY,D,V50100,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXR38009020,##ABC11112222,0509C,MISSION: VS4645 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,23968129,KINETIC,0,0,,,,328.0,-1
2234067,2235129,VIETNAM (SOUTH),VNAF,1967-12-15,1742261,CACTA6669,A-1,BIEN HOA,10.96720018,106.1576689,TROOPS,8,645.0,500BLU11/23/32,,500,A1H,A1,,,,35,03,AIR INTERDICTION,VW006,2,IN COUNTRY - SOUTH VIETNAM,D,V50010,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT268125,##ABC111222,0509C,MISSION: VS3677 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,24738229,KINETIC,0,0,,,,710.0,-1
2634752,2635779,VIETNAM (SOUTH),VNAF,1966-09-17,1317384,CACTA6669,A-1,BINH THUY,,,BUILDINGS,8,615.0,200/260 M81/88,,263,A1H,A1,,,,90,6.0,DIRECT AIR SUPPORT,VB603,3,IN COUNTRY - GOLDFISH,D,V50040,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWR3264484,,9999N,MISSION: VS4758 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),,24389204,KINETIC,0,0,,,,630.0,-1
364186,365131,VIETNAM (SOUTH),VNAF,1972-01-05,1628405,SEADAB,A-1,BIEN HOA,11.182777,106.470277,,14,720.0,,,0,A1,A1,,,DRAGON W,30,5.0,CLOSE AIR SUPPORT,D337,2,,D,518FS,,,SOUTH VIETNAM,,111058N1062813E,DDMMSSN DDDMMSSE,,UNIT: 518FS - CALLSIGN: DRAGON W,XT,28116803,KINETIC,-1,-1,,,,720.0,74340
4415520,4419494,VIETNAM (SOUTH),VNAF,1974-04-16,1179957,SEADAB,F-5,BIEN HOA,,,,12,800.0,MK 82 GP BOMB (500) LD,,500,F5,F5,,,,120,5.0,CLOSE AIR SUPPORT,0759,1,,D,536FS,,,SOUTH VIETNAM,,,,,UNIT: 536FS - CALLSIGN:,,27668356,KINETIC,-1,-1,,,,800.0,63720
4479900,4484015,VIETNAM (SOUTH),VNAF,1971-08-08,1516509,SEADAB,U-17,BIEN HOA,,,,0,800.0,,,0,U17,U17,,,,20,18.0,VISUAL RECCE,,2,,D,112LS,,,SOUTH VIETNAM,,,,,UNIT: 112LS - CALLSIGN:,,28004908,NONKINETIC,-1,-1,,,,800.0,0
2536271,2537299,VIETNAM (SOUTH),VNAF,1968-06-04,1206558,CACTA6669,A-1,TAN SON NHUT,16.41348348,107.4430544,TROOPS,0,10.0,250LB M-57,,272,A1H,A1,,,,40,54,AIRBORNE ALERT,VY002,2,IN COUNTRY,D,V50020,SCATTERED,UNKNOWN,SOUTH VIETNAM,,48QYD612161,##ABC111222,9999NF,MISSION: VS1425 - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,24290575,NONKINETIC,800,0,,,,10.0,-1
3405484,3407018,VIETNAM (SOUTH),VNAF,1974-01-28,649434,SEADAB,CH-47,PHU CAT,,,,30,800.0,CARGO (TONS),,0,CH47,CH47,,,,93,47.0,COMBT CARGO CARRYING,0778,1,,D,241HS,,,SOUTH VIETNAM,,,,,UNIT: 241HS - CALLSIGN:,,27137833,NONKINETIC,-1,-1,,,,800.0,0
3505591,3507370,VIETNAM (SOUTH),VNAF,1972-07-24,176428,SEADAB,UH-1,BINH THUY,,,,500,800.0,PASSENGERS,,0,UH1,UH1,,,99,400,46.0,COMBT TROOP CARRYING,0756,99,,D,225HS,,,SOUTH VIETNAM,,,,,UNIT: 225HS - CALLSIGN:       99,,26664827,NONKINETIC,-1,-1,,,,800.0,0
3654421,3656555,VIETNAM (SOUTH),VNAF,1970-05-13,1319741,SEADAB,A-37,NHA TRANG,13.671666,107.311388,CONFIRM ENEMY LOC,8,300.0,MK 82 GP BOMB (500) LD,,500,A37,A37,,,SIPA   C,18,5.0,CLOSE AIR SUPPORT,C745,2,,D,524FS,,,,,134018N1071841E,DDMMSSN DDDMMSSE,,UNIT: 524FS - CALLSIGN: SIPA   C,YA,27808140,KINETIC,-1,-1,,,TARGET,300.0,42480
3678340,3680527,VIETNAM (SOUTH),VNAF,1971-12-14,1406995,SEADAB,A-1,PLEIKU,13.9225,107.455555,CONFIRM ENEMY LOC,4,350.0,BLU32B FIRE BOMB (500),,500,A1,A1,,,JUPITR21,48,5.0,CLOSE AIR SUPPORT,C254,2,,D,530FS,,,SOUTH VIETNAM,,135521N1072720E,DDMMSSN DDDMMSSE,,UNIT: 530FS - CALLSIGN: JUPITR21,YA,27895394,KINETIC,-1,-1,,,RNO ****,350.0,20000
4267182,4270807,VIETNAM (SOUTH),VNAF,1974-09-04,1457319,SEADAB,CH-47,PHU CAT,,,,25,800.0,CARGO (TONS),,0,CH47,CH47,,,,35,47.0,COMBT CARGO CARRYING,0754,1,,D,241HS,,,SOUTH VIETNAM,,,,,UNIT: 241HS - CALLSIGN:,,27945718,NONKINETIC,-1,-1,,,,800.0,0
4225117,4228644,VIETNAM (SOUTH),VNAF,1974-03-30,1244592,SEADAB,AC-119,TAN SON NHUT,,,,33,800.0,PASSENGERS,,0,AC119,AC119,,,,45,50.0,ADMINISTRATIVE,0719,1,,D,819CS,,,SOUTH VIETNAM,,,,,UNIT: 819CS - CALLSIGN:,,27732991,NONKINETIC,-1,-1,,,,800.0,0
270283,270990,VIETNAM (SOUTH),VNAF,1973-04-29,677646,SEADAB,U-17,BIEN HOA,,,,0,800.0,,,0,U17,U17,,,,35,53.0,MAINTENANCE,0814,1,,D,112LS,,,SOUTH VIETNAM,,,,,UNIT: 112LS - CALLSIGN:,,27166045,NONKINETIC,-1,-1,,,,800.0,0
3184884,3185992,VIETNAM (SOUTH),VNAF,1970-03-10,391910,CACTA6570,A-1,BIEN HOA,10.59494089,105.0198674,TROOPS,12,400.0,500LB GP MK-82,,500,A1H,A1,,,,36,5,CLOSE AIR SUPPORT,VW002,2,IN COUNTRY,D,V50010,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWS02507110,##ABC11112222,0509C,MISSION: VS4859 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WS,23819235,KINETIC,0,0,,,,427.0,-1
3814214,3816739,VIETNAM (SOUTH),VNAF,1971-01-26,313179,SEADAB,A-1,PLEIKU,,,,0,1140.0,,,0,A1,A1,,,BATMAN C,26,35.0,ESCORT/COVER,C787,2,,D,514FS,,,SOUTH VIETNAM,,,,,UNIT: 514FS - CALLSIGN: BATMAN C,,26801578,NONKINETIC,-1,-1,,,,1140.0,0
1505025,1506133,VIETNAM (SOUTH),VNAF,1967-09-26,2895076,CACTA6669,A-1,DANANG,15.65723554,108.3176215,BUILDINGS,8,345.0,250LB M-57,,272,A1H,A1,,,,60,03,AIR INTERDICTION,VV003,2,IN COUNTRY - SV,D,V50020,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBT128327,##ABC111222,9999NF,MISSION: VS1331 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,25498592,KINETIC,0,0,,,,540.0,-1
4354781,4358619,VIETNAM (SOUTH),VNAF,1970-07-02,865233,SEADAB,A-37,DANANG,,,,0,800.0,,,0,A37,A37,,,,65,52.0,TRAINING,7333,5,,D,516FS,,,SOUTH VIETNAM,,,,,UNIT: 516FS - CALLSIGN:,,27353632,NONKINETIC,-1,-1,,,,800.0,0
2557073,2558100,VIETNAM (SOUTH),VNAF,1966-10-23,1229668,CACTA6669,A-1,BINH THUY,10.45383022,104.9239023,UNKNOWN\UNIDENTIFIED,2,635.0,500LB GP M-64,,561,A1H,A1,,,,35,3.0,AIR INTERDICTION,VB005,3,IN COUNTRY - SKYHAWK,D,V50040,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PVS920555,##ABC111222,0209N,MISSION: VS4092 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),VS,24311405,KINETIC,0,0,,,,647.0,-1
3513857,3515658,VIETNAM (SOUTH),VNAF,1970-04-07,275337,SEADAB,A-37,NHA TRANG,14.819166,107.665833,CONFIRM ENEMY LOC,0,1520.0,,,0,A37,A37,,,SIPA  51,32,5.0,CLOSE AIR SUPPORT,C340,3,,D,524FS,,,,,144909N1073957E,DDMMSSN DDDMMSSE,,UNIT: 524FS - CALLSIGN: SIPA  51,ZB,26763736,KINETIC,-1,-1,,,SEC EXPLOSION,1520.0,0
1120505,1121613,VIETNAM (SOUTH),VNAF,1966-10-21,3594325,CACTA6669,A-1,BINH THUY,8.83830741,105.0788831,BUILDINGS,6,640.0,100LB PWP M-47,,105,A1G,A1,,,,65,3.0,AIR INTERDICTION,VB007,3,IN COUNTRY - BANSHEE,D,V50040,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWQ090769,##ABC111222,9999N,MISSION: VS4077 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,25855361,KINETIC,0,0,,,,655.0,-1
4204813,4208299,VIETNAM (SOUTH),VNAF,1974-05-12,1132924,SEADAB,EC-47,TAN SON NHUT,,,,0,800.0,,,0,EC47,EC47,,,,548,18.0,VISUAL RECCE,0842,1,,D,718RS,,,SOUTH VIETNAM,,,,,UNIT: 718RS - CALLSIGN:,,27621323,NONKINETIC,-1,-1,,,,800.0,0
4476812,4480920,VIETNAM (SOUTH),VNAF,1971-10-31,1495209,SEADAB,A-1,BIEN HOA,11.663888,106.068888,,8,155.0,,,0,A1,A1,,,PHOENX R,31,5.0,CLOSE AIR SUPPORT,D312,2,,D,514FS,,,SOUTH VIETNAM,,113950N1060408E,DDMMSSN DDDMMSSE,,UNIT: 514FS - CALLSIGN: PHOENX R,XT,27983608,KINETIC,-1,-1,,,,155.0,42480
4076933,4080117,VIETNAM (SOUTH),VNAF,1971-11-17,473468,SEADAB,UH-1,NHA TRANG,,,,0,800.0,,,0,UH1,UH1,,,2,13,53.0,MAINTENANCE,0839,2,,D,215HS,,,SOUTH VIETNAM,,,,,UNIT: 215HS - CALLSIGN:        2,,26961867,NONKINETIC,-1,-1,,,,800.0,0
3031269,3032229,VIETNAM (SOUTH),VNAF,1970-07-24,212146,CACTA6570,AC-47,TAN SON NHUT,11.38916368,104.3094692,TROOPS,45,2100.0,7.62MM,,6,AC47D,AC47,,,,0,3,AIR INTERDICTION,VQ102,1,IN COUNTRY,N,V50260,NOT OBS,UNKNOWN,CAMBODIA,,48PVT250590,##ABC111222,,MISSION: VS - CONTROL_TYPE: UNKNOWN - RTCOR: UNKNOWN,VT,24029866,KINETIC,0,0,,,,2200.0,-1
3868891,3871553,VIETNAM (SOUTH),VNAF,1974-11-10,592638,SEADAB,UH-1,CAN THO,,,,30,800.0,PASSENGERS,,0,UH1,UH1,,,,53,45.0,COMMAND/CONTROL,0807,1,,D,255HS,,,SOUTH VIETNAM,,,,,UNIT: 255HS - CALLSIGN:,,27081037,NONKINETIC,-1,-1,,,,800.0,0
1957182,1958271,VIETNAM (SOUTH),VNAF,1966-03-27,1868743,CACTA6669,A-1,DANANG,15.57605772,108.1826183,TROOPS,6,830.0,500LB GP M-64,,561,A1,A1,,,,40,03,AIR INTERDICTION,J0006,3,IN COUNTRY,D,V50020,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,49PAT982239,##ABC111222,0203H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,24833944,KINETIC,0,0,,,,925.0,-1
3597773,3599784,VIETNAM (SOUTH),VNAF,1972-05-18,1116748,SEADAB,C-123,TAN SON NHUT,,,,0,800.0,,,0,C123,C123,,,,20,52.0,TRAINING,0710,1,,D,423TS,,,SOUTH VIETNAM,,,,,UNIT: 423TS - CALLSIGN:,,27605147,NONKINETIC,-1,-1,,,,800.0,0
393741,394763,VIETNAM (SOUTH),VNAF,1975-01-29,1824622,SEADAB,A-37,PHU CAT,,,,0,800.0,,,0,A37,A37,,,,43,52.0,TRAINING,0717,1,,D,532FS,,,SOUTH VIETNAM,,,,,UNIT: 532FS - CALLSIGN:,,28313020,NONKINETIC,-1,-1,,,,800.0,0
2741605,2742631,VIETNAM (SOUTH),VNAF,1967-08-04,1025577,CACTA6669,A-1,NAH TRANG,11.7502554,108.6551031,MOTOR VEHICLE,2,640.0,M-3,,50,A1H,A1,,,,12,3.0,AIR INTERDICTION,VZ006,1,IN COUNTRY,D,V50105,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBN448999,##ABC111222,0309,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BN,24120832,KINETIC,0,0,,,,705.0,-1
1483878,1484986,VIETNAM (SOUTH),VNAF,1967-08-13,2857635,CACTA6669,A-1,BIEN HOA,11.58251375,106.468291,TROOPS,2,913.0,500LB GP M-64,,561,A1H,A1,,,,24,03,AIR INTERDICTION,VW012,2,IN COUNTRY - SOUTH VIETNAM,D,V50030,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT604807,##ABC111222,0306H,MISSION: VS3872 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,25477396,KINETIC,0,0,,,,928.0,-1
80292,80505,VIETNAM (SOUTH),VNAF,1973-05-26,1551499,SEADAB,AC-47,NHA TRANG,,,,0,800.0,,,0,AC47,AC47,,,,130,37.0,FLARE DROP,0730,1,,D,817CS,,,SOUTH VIETNAM,,,,,UNIT: 817CS - CALLSIGN:,,28039898,NONKINETIC,-1,-1,,,,800.0,0
4068356,4071523,VIETNAM (SOUTH),VNAF,1972-03-04,428293,SEADAB,A-37,BINH THUY,9.719444,104.9025,,8,518.0,,,0,A37,A37,,,SATAN 61,23,3.0,AIR INTERDICTION,E434,2,,D,526FS,,,SOUTH VIETNAM,,094310N1045409E,DDMMSSN DDDMMSSE,,UNIT: 526FS - CALLSIGN: SATAN 61,VR,26916692,KINETIC,-1,-1,,,,518.0,42480
3251820,3252977,VIETNAM (SOUTH),VNAF,1973-03-14,1159726,SEADAB,C-7,TAN SON NHUT,,,,0,800.0,,,0,C7,C7,,,,5,53.0,MAINTENANCE,0715,1,,D,431TS,,,SOUTH VIETNAM,,,,,UNIT: 431TS - CALLSIGN:,,27648125,NONKINETIC,-1,-1,,,,800.0,0
4251646,4255237,VIETNAM (SOUTH),VNAF,1972-07-02,1380373,SEADAB,A-37,NHA TRANG,14.356666,108.968888,,4,815.0,,,0,A37,A37,,,SIPA  81,28,5.0,CLOSE AIR SUPPORT,C216,2,,D,524FS,,,SOUTH VIETNAM,,142124N1085808E,DDMMSSN DDDMMSSE,,UNIT: 524FS - CALLSIGN: SIPA  81,BR,27868772,KINETIC,-1,-1,,,,815.0,10400
4593414,4597797,VIETNAM (SOUTH),VNAF,1970-09-07,251300,SEADAB,A-37,BINH THUY,11.027222,105.750833,,0,400.0,,,0,A37,A37,,,PANTHR61,30,5.0,CLOSE AIR SUPPORT,E316,2,,D,520FS,,,CAMBODIA,,110138N1054503E,DDMMSSN DDDMMSSE,,UNIT: 520FS - CALLSIGN: PANTHR61,WT,26739699,KINETIC,-1,-1,,,,400.0,0
3369857,3371295,VIETNAM (SOUTH),VNAF,1972-12-23,401306,SEADAB,CH-47,BIEN HOA,,,,0,800.0,,,0,CH47,CH47,,,,40,53.0,MAINTENANCE,0871,1,,D,237HS,,,SOUTH VIETNAM,,,,,UNIT: 237HS - CALLSIGN:,,26889705,NONKINETIC,-1,-1,,,,800.0,0
4310828,4314552,VIETNAM (SOUTH),VNAF,1972-09-29,156964,SEADAB,A-37,BINH THUY,11.059166,105.581388,,4,825.0,,,0,A37,A37,,,PANTHR91,19,5.0,CLOSE AIR SUPPORT,E419,2,,D,520FS,,,SOUTH VIETNAM,,110333N1053453E,DDMMSSN DDDMMSSE,,UNIT: 520FS - CALLSIGN: PANTHR91,WT,26645363,KINETIC,-1,-1,,,,825.0,21240
32830,32910,VIETNAM (SOUTH),VNAF,1972-12-10,1305207,SEADAB,UH-1,BIEN HOA,,,,47,800.0,PASSENGERS,,0,UH1,UH1,,,,390,48.0,LOG TROOP CARRYING,0792,50,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27793606,NONKINETIC,-1,-1,,,,800.0,0
